row_index,lotName,failureType,nativeSplit,split
1178,lot48,none,Training,train
1179,lot48,none,Training,train
1181,lot48,none,Training,train
1182,lot48,none,Training,train
1183,lot48,none,Training,train
1184,lot48,none,Training,train
1186,lot48,none,Training,train
1187,lot48,none,Training,train
1188,lot48,none,Training,train
1190,lot48,Edge-Loc,Training,train
1191,lot48,none,Training,train
1193,lot48,none,Training,train
1194,lot48,none,Training,train
1195,lot48,none,Training,train
1196,lot48,none,Training,train
1198,lot48,none,Training,train
1199,lot48,Random,Training,train
1200,lot49,none,Training,train
1202,lot49,none,Training,train
1203,lot49,none,Training,train
1204,lot49,none,Training,train
1207,lot49,none,Training,train
1208,lot49,none,Training,train
1209,lot49,none,Training,train
1210,lot49,none,Training,train
1211,lot49,none,Training,train
1212,lot49,none,Training,train
1213,lot49,none,Training,train
1215,lot49,none,Training,train
1216,lot49,none,Training,train
1218,lot49,none,Training,train
1220,lot49,none,Training,train
1221,lot49,none,Training,train
1222,lot49,none,Training,train
1223,lot49,none,Training,train
1224,lot49,none,Training,train
1225,lot50,none,Training,train
1226,lot50,none,Training,train
1227,lot50,none,Training,train
1228,lot50,none,Training,train
1230,lot50,none,Training,train
1231,lot50,none,Training,train
1232,lot50,Edge-Loc,Training,train
1233,lot50,none,Training,train
1235,lot50,none,Training,train
1236,lot50,none,Training,train
1237,lot50,none,Training,train
1238,lot50,none,Training,train
1239,lot50,none,Training,train
1241,lot50,none,Training,train
1242,lot50,Loc,Training,train
1243,lot50,none,Training,train
1244,lot50,none,Training,train
1246,lot50,none,Training,train
1247,lot50,none,Training,train
1248,lot50,none,Training,train
1249,lot50,none,Training,train
1250,lot51,none,Training,train
1253,lot51,none,Training,train
1254,lot51,none,Training,train
1255,lot51,none,Training,train
1256,lot51,none,Training,train
1257,lot51,none,Training,train
1258,lot51,none,Training,train
1259,lot51,none,Training,train
1261,lot51,none,Training,train
1262,lot51,none,Training,train
1263,lot51,none,Training,train
1265,lot51,none,Training,train
1266,lot51,none,Training,train
1267,lot51,none,Training,train
1268,lot51,none,Training,train
1269,lot51,none,Training,train
1270,lot51,none,Training,train
1271,lot51,none,Training,train
1273,lot51,none,Training,train
1274,lot51,none,Training,train
1275,lot52,none,Training,train
1276,lot52,none,Training,train
1277,lot52,none,Training,train
1280,lot52,none,Training,train
1281,lot52,none,Training,train
1282,lot52,none,Training,train
1283,lot52,none,Training,train
1284,lot52,none,Training,train
1285,lot52,none,Training,train
1286,lot52,none,Training,train
1287,lot52,none,Training,train
1288,lot52,none,Training,train
1289,lot52,none,Training,train
1290,lot52,none,Training,train
1291,lot52,none,Training,train
1292,lot52,none,Training,train
1293,lot52,none,Training,train
1294,lot52,none,Training,train
1295,lot52,none,Training,train
1296,lot52,none,Training,train
1298,lot52,none,Training,train
1299,lot52,none,Training,train
1300,lot53,none,Training,train
1301,lot53,none,Training,train
1302,lot53,none,Training,train
1303,lot53,none,Training,train
1304,lot53,none,Training,train
1305,lot53,none,Training,train
1306,lot53,none,Training,train
1307,lot53,none,Training,train
1308,lot53,none,Training,train
1309,lot53,none,Training,train
1311,lot53,none,Training,train
1312,lot53,none,Training,train
1313,lot53,none,Training,train
1314,lot53,none,Training,train
1315,lot53,none,Training,train
1317,lot53,none,Training,train
1318,lot53,none,Training,train
1319,lot53,none,Training,train
1320,lot53,none,Training,train
1321,lot53,none,Training,train
1322,lot53,none,Training,train
1323,lot53,none,Training,train
1324,lot53,none,Training,train
1325,lot54,none,Training,test
1326,lot54,none,Training,test
1328,lot54,none,Training,test
1329,lot54,none,Training,test
1330,lot54,none,Training,test
1331,lot54,none,Training,test
1332,lot54,none,Training,test
1333,lot54,none,Training,test
1334,lot54,Edge-Loc,Training,test
1335,lot54,none,Training,test
1336,lot54,none,Training,test
1337,lot54,none,Training,test
1338,lot54,none,Training,test
1339,lot54,none,Training,test
1340,lot54,none,Training,test
1341,lot54,none,Training,test
1343,lot54,none,Training,test
1344,lot54,none,Training,test
1345,lot54,none,Training,test
1346,lot54,none,Training,test
1347,lot54,none,Training,test
1349,lot54,none,Training,test
1350,lot55,none,Training,train
1351,lot55,none,Training,train
1353,lot55,none,Training,train
1354,lot55,none,Training,train
1355,lot55,none,Training,train
1356,lot55,none,Training,train
1357,lot55,none,Training,train
1360,lot55,none,Training,train
1361,lot55,none,Training,train
1362,lot55,none,Training,train
1363,lot55,none,Training,train
1365,lot55,none,Training,train
1367,lot55,none,Training,train
1368,lot55,none,Training,train
1369,lot55,none,Training,train
1370,lot55,none,Training,train
1371,lot55,none,Training,train
1372,lot55,none,Training,train
1375,lot56,none,Training,train
1376,lot56,none,Training,train
1377,lot56,none,Training,train
1378,lot56,none,Training,train
1380,lot56,none,Training,train
1382,lot56,none,Training,train
1383,lot56,none,Training,train
1385,lot56,none,Training,train
1386,lot56,none,Training,train
1387,lot56,none,Training,train
1388,lot56,none,Training,train
1389,lot56,none,Training,train
1390,lot56,none,Training,train
1391,lot56,none,Training,train
1392,lot56,none,Training,train
1393,lot56,none,Training,train
1395,lot56,none,Training,train
1396,lot56,none,Training,train
1397,lot56,none,Training,train
1398,lot56,none,Training,train
1399,lot56,none,Training,train
1401,lot57,none,Training,train
1402,lot57,none,Training,train
1403,lot57,none,Training,train
1405,lot57,none,Training,train
1407,lot57,none,Training,train
1408,lot57,none,Training,train
1409,lot57,none,Training,train
1410,lot57,none,Training,train
1411,lot57,none,Training,train
1412,lot57,none,Training,train
1413,lot57,none,Training,train
1414,lot57,none,Training,train
1415,lot57,none,Training,train
1416,lot57,none,Training,train
1417,lot57,none,Training,train
1419,lot57,none,Training,train
1420,lot57,none,Training,train
1421,lot57,none,Training,train
1422,lot57,none,Training,train
1423,lot57,none,Training,train
1424,lot57,none,Training,train
1425,lot58,none,Training,train
1426,lot58,none,Training,train
1427,lot58,none,Training,train
1428,lot58,none,Training,train
1429,lot58,none,Training,train
1430,lot58,none,Training,train
1431,lot58,none,Training,train
1432,lot58,none,Training,train
1434,lot58,none,Training,train
1435,lot58,none,Training,train
1436,lot58,none,Training,train
1437,lot58,none,Training,train
1438,lot58,none,Training,train
1439,lot58,none,Training,train
1440,lot58,none,Training,train
1441,lot58,none,Training,train
1442,lot58,none,Training,train
1443,lot58,none,Training,train
1445,lot58,none,Training,train
1446,lot58,none,Training,train
1447,lot58,none,Training,train
1448,lot58,none,Training,train
1449,lot58,none,Training,train
1450,lot59,none,Training,train
1451,lot59,none,Training,train
1453,lot59,none,Training,train
1455,lot59,none,Training,train
1456,lot59,none,Training,train
1457,lot59,none,Training,train
1459,lot59,none,Training,train
1460,lot59,none,Training,train
1461,lot59,none,Training,train
1462,lot59,none,Training,train
1463,lot59,Edge-Loc,Training,train
1464,lot59,none,Training,train
1465,lot59,none,Training,train
1468,lot59,none,Training,train
1469,lot59,none,Training,train
1470,lot59,none,Training,train
1471,lot59,none,Training,train
1473,lot59,none,Training,train
1474,lot59,none,Training,train
1475,lot60,none,Training,train
1476,lot60,none,Training,train
1477,lot60,none,Training,train
1478,lot60,none,Training,train
1479,lot60,none,Training,train
1480,lot60,none,Training,train
1481,lot60,none,Training,train
1482,lot60,none,Training,train
1483,lot60,none,Training,train
1485,lot60,none,Training,train
1486,lot60,none,Training,train
1487,lot60,none,Training,train
1488,lot60,none,Training,train
1490,lot60,none,Training,train
1491,lot60,none,Training,train
1492,lot60,none,Training,train
1493,lot60,none,Training,train
1494,lot60,none,Training,train
1495,lot60,none,Training,train
1496,lot60,none,Training,train
1497,lot60,none,Training,train
1498,lot60,none,Training,train
1499,lot60,none,Training,train
1500,lot61,none,Training,train
1501,lot61,none,Training,train
1503,lot61,none,Training,train
1504,lot61,none,Training,train
1505,lot61,none,Training,train
1506,lot61,none,Training,train
1508,lot61,none,Training,train
1509,lot61,none,Training,train
1510,lot61,Edge-Loc,Training,train
1511,lot61,none,Training,train
1512,lot61,none,Training,train
1513,lot61,none,Training,train
1514,lot61,none,Training,train
1515,lot61,Edge-Loc,Training,train
1516,lot61,none,Training,train
1517,lot61,none,Training,train
1518,lot61,none,Training,train
1519,lot61,none,Training,train
1520,lot61,none,Training,train
1521,lot61,none,Training,train
1523,lot61,none,Training,train
1525,lot62,none,Training,validation
1526,lot62,none,Training,validation
1527,lot62,none,Training,validation
1528,lot62,none,Training,validation
1530,lot62,none,Training,validation
1531,lot62,none,Training,validation
1532,lot62,none,Training,validation
1533,lot62,none,Training,validation
1534,lot62,none,Training,validation
1535,lot62,none,Training,validation
1536,lot62,none,Training,validation
1538,lot62,none,Training,validation
1539,lot62,none,Training,validation
1541,lot62,none,Training,validation
1542,lot62,none,Training,validation
1543,lot62,none,Training,validation
1544,lot62,none,Training,validation
1545,lot62,none,Training,validation
1546,lot62,none,Training,validation
1547,lot62,none,Training,validation
1550,lot63,none,Training,validation
1551,lot63,none,Training,validation
1552,lot63,none,Training,validation
1553,lot63,none,Training,validation
1554,lot63,none,Training,validation
1555,lot63,none,Training,validation
1556,lot63,none,Training,validation
1557,lot63,none,Training,validation
1558,lot63,none,Training,validation
1560,lot63,none,Training,validation
1561,lot63,none,Training,validation
1562,lot63,Random,Training,validation
1563,lot63,none,Training,validation
1564,lot63,none,Training,validation
1565,lot63,none,Training,validation
1566,lot63,none,Training,validation
1567,lot63,none,Training,validation
1568,lot63,none,Training,validation
1569,lot63,none,Training,validation
1570,lot63,none,Training,validation
1571,lot63,none,Training,validation
1572,lot63,none,Training,validation
1573,lot63,none,Training,validation
1574,lot63,Loc,Training,validation
1576,lot64,none,Training,validation
1577,lot64,none,Training,validation
1578,lot64,none,Training,validation
1579,lot64,none,Training,validation
1580,lot64,none,Training,validation
1581,lot64,none,Training,validation
1582,lot64,none,Training,validation
1584,lot64,none,Training,validation
1585,lot64,none,Training,validation
1586,lot64,none,Training,validation
1587,lot64,none,Training,validation
1588,lot64,none,Training,validation
1589,lot64,none,Training,validation
1590,lot64,none,Training,validation
1592,lot64,Scratch,Training,validation
1593,lot64,none,Training,validation
1595,lot64,none,Training,validation
1596,lot64,none,Training,validation
1597,lot64,none,Training,validation
1598,lot64,none,Training,validation
1599,lot64,none,Training,validation
1600,lot65,none,Training,validation
1601,lot65,none,Training,validation
1602,lot65,none,Training,validation
1603,lot65,none,Training,validation
1604,lot65,none,Training,validation
1606,lot65,none,Training,validation
1607,lot65,none,Training,validation
1609,lot65,none,Training,validation
1610,lot65,none,Training,validation
1613,lot65,none,Training,validation
1614,lot65,none,Training,validation
1615,lot65,none,Training,validation
1616,lot65,none,Training,validation
1618,lot65,none,Training,validation
1620,lot65,none,Training,validation
1621,lot65,none,Training,validation
1623,lot65,none,Training,validation
1624,lot65,none,Training,validation
1626,lot66,none,Training,validation
1627,lot66,none,Training,validation
1628,lot66,none,Training,validation
1629,lot66,none,Training,validation
1630,lot66,none,Training,validation
1631,lot66,none,Training,validation
1632,lot66,none,Training,validation
1633,lot66,none,Training,validation
1636,lot66,none,Training,validation
1637,lot66,none,Training,validation
1638,lot66,none,Training,validation
1639,lot66,none,Training,validation
1640,lot66,none,Training,validation
1641,lot66,none,Training,validation
1642,lot66,none,Training,validation
1643,lot66,none,Training,validation
1644,lot66,none,Training,validation
1645,lot66,none,Training,validation
1646,lot66,none,Training,validation
1647,lot66,none,Training,validation
1648,lot66,none,Training,validation
1649,lot66,none,Training,validation
1651,lot67,none,Training,train
1652,lot67,none,Training,train
